pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
GO:0120250	GOMF	fatty acid omega-hydroxylase activity	cause	-0.00571981	0.918181818181818	0.990196078431373	2	2489	7	4052	CYP4F11(rs138049668),CYP4F2(rs3093226)
GO:0071933	GOMF	Arp2/3 complex binding	cause	-0.00562772	0.918181818181818	0.990196078431373	2	2489	14	3093	DNAI3(rs34925804),CORO1B(rs67501657)
GO:0032184	GOMF	SUMO polymer binding	cause	-0.00554948	0.918181818181818	0.990196078431373	2	2489	6	1822	RNF4(rs79047357),SIMC1(rs59969887)
GO:0035727	GOMF	lysophosphatidic acid binding	cause	-0.005359171	0.918181818181818	0.990196078431373	2	2489	8	1459	GAP43(rs3772928),LPAR1(rs118028807)
GO:0003950	GOMF	NAD+ ADP-ribosyltransferase activity	pleio	0.005327093	0.918181818181818	0.990196078431373	2	1766	27	4759	TIPARP(rs184695),PARP12(rs146986883)
GO:0003689	GOMF	DNA clamp loader activity	cause	-0.00511895	0.918181818181818	0.990196078431373	2	2489	9	3727	RAD17(rs1561756),RFC2(rs178975)
GO:0005184	GOMF	neuropeptide hormone activity	pleio	0.004885025	0.918181818181818	0.990196078431373	2	1766	30	972	AGRP(rs34123523),ASIP(rs189854286)
GO:0005149	GOMF	interleukin-1 receptor binding	pleio	0.0047944	0.918181818181818	0.990196078431373	2	1766	17	1913	TOLLIP(rs117572864),TRIP6(rs74799213)
GO:0047975	GOMF	guanosine phosphorylase activity	cause	-0.00462939	0.918181818181818	0.990196078431373	2	2489	2	1771	LACC1(rs9525863),LACC1(rs9533676)
GO:0016682	GOMF	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	cause	-0.00462939	0.918181818181818	0.990196078431373	2	2489	1	3512	LACC1(rs9525863),LACC1(rs9533676)
GO:1990226	GOMF	histone methyltransferase binding	pleio	0.00446946	0.918181818181818	0.990196078431373	2	1766	15	1749	CTNNB1(rs62258384),PHF1(rs4231)
GO:0032794	GOMF	GTPase activating protein binding	pleio	0.004419089	0.918181818181818	0.990196078431373	2	1766	11	5850	GAPVD1(rs13294021),PIN1(rs2010457)
GO:0035924	GOMF	cellular response to vascular endothelial growth factor stimulus	pleio	0.00373734	0.918181818181818	0.990196078431373	2	1766	7	5115	PDGFRA(rs185064333),KDR(rs73234301)
GO:0140945	GOMF	histone H3K4 monomethyltransferase activity	pleio	0.003465093	0.918181818181818	0.990196078431373	2	1766	8	3701	KMT2D(rs75226229),SETD4(rs74543520)
GO:0000166	GOMF	nucleotide binding	pleio	3.2757319039	0.926605504587156	0.990196078431373	222	1546	2153	469	RAB5B(rs705699),ERBB3(rs7297175),CAMK2B(rs62459111),KALRN(rs529967),CTBP2(rs7099361),CDK2(rs2069408),PPCDC(rs4886649),SQOR(rs663992),DGKB(rs7800729),FAM20C(rs142807746),MYO1C(rs2286872),MYO1D(rs56406939),FMO1(rs28741369),AARSD1(rs7218454),NOLC1(rs7897),CAMK1D(rs7905192),CILK1(rs222455),FMO4(rs16864387),ABCC2(rs79231974),RNLS(rs1536252),NEK8(rs12952249),ULK3(rs2290573),NDUFA13(rs7252888),RIOK3(rs9957219),HSPD1(rs2564384)
GO:0017076	GOMF	purine nucleotide binding	pleio	2.9400140069	0.926605504587156	0.990196078431373	204	1564	1987	774	RAB5B(rs705699),ERBB3(rs7297175),CAMK2B(rs62459111),KALRN(rs529967),CTBP2(rs7099361),CDK2(rs2069408),DGKB(rs7800729),FAM20C(rs142807746),MYO1C(rs2286872),MYO1D(rs56406939),FMO1(rs28741369),AARSD1(rs7218454),NOLC1(rs7897),CAMK1D(rs7905192),CILK1(rs222455),FMO4(rs16864387),ABCC2(rs79231974),RNLS(rs1536252),NEK8(rs12952249),ULK3(rs2290573),NDUFA13(rs7252888),RIOK3(rs9957219),HSPD1(rs2564384),DGKH(rs7319315),GFM1(rs9824985)
GO:0005215	GOMF	transporter activity	cause	-2.124523201	0.926605504587156	0.990196078431373	180	2311	1236	3485	SLC39A8(rs13107325),GABRA1(rs980791),ANO5(rs6483833),ATP2B2(rs58289070),APOB(rs1469513),PIEZO1(rs9925171),SLC45A4(rs2304281),SLC35A1(rs2300905),KCNH7(rs4664473),GRID1(rs2664401),SLC44A2(rs8107037),CACNA2D3(rs35229421),SLC26A9(rs7555534),SLC12A5(rs9074),KCND3(rs197422),SLC2A12(rs965652),CATSPER2(rs2447216),ASIC4(rs4674407),SLC2A2(rs73169730),ATP13A4(rs1915570),GRIN2B(rs7134291),CACNB2(rs77952637),CNGB3(rs1348143),KCNH8(rs6551230),TMEM120B(rs2720030)
GO:0008324	GOMF	monoatomic cation transmembrane transporter activity	cause	-1.148520382	0.926605504587156	0.990196078431373	103	2388	648	3642	SLC39A8(rs13107325),ATP2B2(rs58289070),PIEZO1(rs9925171),SLC45A4(rs2304281),KCNH7(rs4664473),CACNA2D3(rs35229421),SLC12A5(rs9074),KCND3(rs197422),CATSPER2(rs2447216),ASIC4(rs4674407),ATP13A4(rs1915570),GRIN2B(rs7134291),CACNB2(rs77952637),CNGB3(rs1348143),KCNH8(rs6551230),RYR3(rs35945042),RYR2(rs2819742),TRPC4AP(rs6060194),SLC10A2(rs16961271),SCN8A(rs115692430),KCNC2(rs11180344),CNNM4(rs55674661),SLC5A11(rs8058764),ATP2B2(rs4684700),MCOLN1(rs11880842)
GO:0016818	GOMF	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	pleio	0.993774264	0.926605504587156	0.990196078431373	77	1691	814	2344	RAB5B(rs705699),ABCC2(rs79231974),CILP2(rs12981405),GNGT1(rs55732036),HSPD1(rs2564384),GFM1(rs9824985),GPN1(rs34502053),RAB5C(rs9889776),VPS4A(rs55955633),ARL15(rs555121297),ATP5F1A(rs41274314),DRG2(rs77885002),RND2(rs73311417),MSH2(rs7601652),CCT8(rs35416285),KIF16B(rs6131844),RAB29(rs41302139),RAB34(rs11545700),ABCA1(rs13292447),ABCG1(rs4148089),KIF3B(rs933004),DHX38(rs30433),RAD51B(rs12895574),GNAO1(rs8056845),ATP2C1(rs852227)
GO:0030001	GOMF	metal ion transport	cause	-0.941050047	0.926605504587156	0.990196078431373	84	2407	460	2505	SLC39A8(rs13107325),ATP2B2(rs58289070),KCNH7(rs4664473),CACNA2D3(rs35229421),SLC12A5(rs9074),KCND3(rs197422),CATSPER2(rs2447216),ASIC4(rs4674407),GRIN2B(rs7134291),CACNB2(rs77952637),KCNH8(rs6551230),RYR3(rs35945042),RYR2(rs2819742),TRPC4AP(rs6060194),SLC10A2(rs16961271),SCN8A(rs115692430),KCNC2(rs11180344),CNNM4(rs55674661),SLC5A11(rs8058764),ATP2B2(rs4684700),MCOLN1(rs11880842),MCOLN2(rs6681025),SLC9A9(rs1900642),CACNB2(rs59713597),P2RX1(rs9909068)
GO:0009059	GOMF	macromolecule biosynthetic process	cause	-0.430235453	0.926605504587156	0.990196078431373	43	2448	346	3733	EIF4E3(rs114113354),DPM1(rs2426213),AGO2(rs7009635),EIF2S2(rs6142099),BRF1(rs7145525),HYPK(rs654276),ZCCHC4(rs56203712),GTF3C4(rs3851546),CALR3(rs12461149),EIF5A2(rs2271998),HSP90AB1(rs9472238),CDKAL1(rs12196595),TMTC2(rs36083341),TAF5(rs11191667),TERF1(rs9298213),TOR1A(rs62584846),TFB1M(rs76760658),CCT7(rs73944284),METTL16(rs75042354),TMEM260(rs79625035),MRM2(rs7810970),CCT3(rs2764408),EIF3E(rs115329484),POFUT2(rs6518221),POLR1H(rs9261266)
GO:0006813	GOMF	potassium ion transport	cause	-0.312926852	0.926605504587156	0.990196078431373	32	2459	161	346	KCNH7(rs4664473),SLC12A5(rs9074),KCND3(rs197422),KCNH8(rs6551230),KCNC2(rs11180344),MCOLN1(rs11880842),SLC9A9(rs1900642),SLC17A6(rs7395002),KCNK7(rs3814752),KCNG2(rs71367557),KCNN3(rs76749863),GRIK3(rs822856),SLC24A3(rs4814882),SLC12A6(rs36109983),SLC9A9(rs765723),KCNG2(rs56071379),KCNQ4(rs727146),KCNQ5(rs9446824),SLC17A7(rs73931783),SLC12A5(rs8125780),SLC24A3(rs8124502),TMEM38A(rs76335303),KCNJ16(rs72856781),KCND3(rs148987206),KCNC3(rs11666146)
GO:0015079	GOMF	potassium ion transmembrane transporter activity	cause	-0.312926852	0.926605504587156	0.990196078431373	32	2459	161	4529	KCNH7(rs4664473),SLC12A5(rs9074),KCND3(rs197422),KCNH8(rs6551230),KCNC2(rs11180344),MCOLN1(rs11880842),SLC9A9(rs1900642),SLC17A6(rs7395002),KCNK7(rs3814752),KCNG2(rs71367557),KCNN3(rs76749863),GRIK3(rs822856),SLC24A3(rs4814882),SLC12A6(rs36109983),SLC9A9(rs765723),KCNG2(rs56071379),KCNQ4(rs727146),KCNQ5(rs9446824),SLC17A7(rs73931783),SLC12A5(rs8125780),SLC24A3(rs8124502),TMEM38A(rs76335303),KCNJ16(rs72856781),KCND3(rs148987206),KCNC3(rs11666146)
GO:0046942	GOMF	carboxylic acid transport	cause	-0.277836905	0.926605504587156	0.990196078431373	29	2462	196	6479	SLC26A9(rs7555534),GRIN2B(rs7134291),SLCO4A1(rs3908923),SLC27A4(rs9695920),SLC10A2(rs16961271),SLCO3A1(rs35079830),SLC17A6(rs7395002),GRIA1(rs143976352),SLC16A12(rs74897891),SFXN5(rs6755318),ABCC11(rs77029609),GRIK3(rs822856),SFXN3(rs807049),SLC2A1(rs113783409),SLC22A7(rs56401710),SLC25A44(rs2736607),SLC17A7(rs73931783),CD36(rs562982312),SLC32A1(rs6128821),SLC10A6(rs17694358),SLC16A10(rs62421925),SLC1A3(rs3733811),ABCB11(rs114932341),ABCC4(rs113591676),SLC7A9(rs73035385)
GO:0070887	GOMF	cellular response to chemical stimulus	cause	-0.244142972	0.926605504587156	0.990196078431373	26	2465	316	4826	MST1R(rs2230593),DRD3(rs4646996),GPX3(rs3792797),PXDN(rs12994167),PRDX1(rs713358),TP53INP1(rs2253173),SELENOF(rs2753280),GPER1(rs12701969),GPER1(rs145904696),IL6R(rs116141616),SELENOF(rs486133),C5(rs62578418),IL17RA(rs2241041),GFRAL(rs13214564),CRLF1(rs72995445),IL4R(rs3024656),TLR4(rs5030728),TXNRD2(rs4333017),SOD2(rs2842956),NXN(rs144122991),GSTP1(rs1079719),CXCR5(rs76457018),CKLF(rs2232727),IFNGR1(rs35860242),GSTZ1(rs2287395)
GO:0020037	GOMF	heme binding	cause	-0.237875219	0.926605504587156	0.990196078431373	26	2465	141	4857	CYP20A1(rs4675324),RSAD1(rs2290862),CYP2A6(rs8192725),PXDN(rs12994167),NOX3(rs1016259),CYP2A7(rs10425185),CYP2G1P(rs8106551),CYP2D7(rs56023519),CYP7A1(rs4738687),CYP11B1(rs62524999),CYP2D6(rs2004511),CYP2D6(rs2004511),CYP2D6(rs2004511),CYP4F11(rs138049668),CYP2W1(rs879745),CYP2J2(rs11572254),CYP11B2(rs61757315),CYP2S1(rs80142449),GUCY1A2(rs138973638),DGCR8(rs9605065),NOX3(rs2073011),IDO1(rs4613984),CYP4F2(rs3093226),NOS2(rs2314810),NGB(rs1600005)
GO:0004497	GOMF	monooxygenase activity	cause	-0.171337983	0.926605504587156	0.990196078431373	20	2471	106	2196	CYP20A1(rs4675324),CYP2A6(rs8192725),CYP2A7(rs10425185),CYP2G1P(rs8106551),CYP2D7(rs56023519),CYP7A1(rs4738687),CYP11B1(rs62524999),TH(rs77909323),CYP2D6(rs2004511),CYP2D6(rs2004511),CYP2D6(rs2004511),CYP4F11(rs138049668),CYP2W1(rs879745),CYP2J2(rs11572254),CYP11B2(rs61757315),CYP2S1(rs80142449),COQ6(rs111553135),CYP4F2(rs3093226),NOS2(rs2314810),TYRP1(rs62540176)
GO:0009593	GOMF	detection of chemical stimulus	pleio	0.1333039138	0.926605504587156	0.990196078431373	16	1752	468	4606	OR2C1(rs1228348),OR1E2(rs769431),PKD1L3(rs12926905),OR11H4(rs17277270),OR3A3(rs227787),OR4D1(rs12602205),TAS2R14(rs72477460),TAS2R14(rs72477460),TAS2R30(rs72477460),TAS2R43(rs72477460),TAS2R43(rs72477460),OR13D1(rs13294411),TAS2R19(rs75356565),TAS2R31(rs139069360),OR5AR1(rs56067375),OR9G1(rs78340277)
GO:0051879	GOMF	Hsp90 protein binding	cause	-0.106254619	0.926605504587156	0.990196078431373	12	2479	41	1321	STUB1(rs78410329),UNC45A(rs6496740),PACRG(rs68144677),PACRG(rs56157187),UNC45B(rs58571002),EIF2AK3(rs72846132),PPID(rs12505475),HSF1(rs79636093),CSNK2A1(rs79322198),AHSA1(rs8006688),TSC1(rs141883034),CDC37(rs76456798)
GO:0051604	GOMF	protein maturation	pleio	0.101682185	0.926605504587156	0.990196078431373	13	1755	72	5064	HSPD1(rs2564384),CCT8(rs35416285),HSPE1(rs1116734),CCT4(rs7587722),CCDC47(rs75208831),HSPA1A(rs1043620),HSPA5(rs12009),HSPA1L(rs2075800),TAPBP(rs1800837),PDILT(rs9922672),CCT2(rs73144556),HSPH1(rs144227831),HSPA4(rs144677686)
GO:0006457	GOMF	protein folding	cause	-0.087158619	0.926605504587156	0.990196078431373	12	2479	72	2462	HYPK(rs654276),CALR3(rs12461149),HSP90AB1(rs9472238),TOR1A(rs62584846),CCT7(rs73944284),CCT3(rs2764408),DNAJB6(rs143332396),TCP1(rs4709368),CCDC47(rs75646162),CCT4(rs11692374),TSC1(rs141883034),FKBP8(rs79802726)
GO:0009055	GOMF	electron transfer activity	cause	-0.074889172	0.926605504587156	0.990196078431373	11	2480	116	6115	COX11(rs17817950),SRD5A1(rs4702379),ETFDH(rs34507326),NDUFA6(rs5751211),RDH16(rs901069),NDUFA5(rs117578959),IDO1(rs4613984),P4HA2(rs149744551),COX4I1(rs1800647),NDUFV1(rs1871043),CYBA(rs12123)
GO:0030020	GOMF	extracellular matrix structural constituent conferring tensile strength	cause	-0.062414491	0.926605504587156	0.990196078431373	8	2483	45	4074	COL16A1(rs56232102),COL21A1(rs7775847),COL19A1(rs72916750),COL27A1(rs10817576),COL9A1(rs12154117),COL22A1(rs78107209),COL9A2(rs75996151),COL9A3(rs150275902)
GO:0009451	GOMF	RNA modification	cause	-0.05927826	0.926605504587156	0.990196078431373	8	2483	33	3064	ZCCHC4(rs56203712),CDKAL1(rs12196595),TFB1M(rs76760658),METTL16(rs75042354),MRM2(rs7810970),CDKAL1(rs7758129),METTL16(rs34183730),FTSJ3(rs117079025)
GO:0008173	GOMF	RNA methyltransferase activity	pleio	0.032666264	0.926605504587156	0.990196078431373	6	1762	67	5082	ALKBH8(rs117633648),FTSJ3(rs374261236),FTSJ3(rs111643052),TRDMT1(rs148262320),TRMT12(rs61752958),BCDIN3D(rs140978736)
GO:0015651	GOMF	quaternary ammonium group transmembrane transporter activity	pleio	0.025882197	0.926605504587156	0.990196078431373	5	1763	14	4056	SLC44A4(rs494620),SLC44A4(rs151278309),SLC25A29(rs7143776),SLC22A4(rs11739484),SLC22A5(rs17689550)
GO:0042886	GOMF	amide transport	cause	-0.023669198	0.926605504587156	0.990196078431373	5	2486	53	4690	ABCB9(rs4148856),SLC14A2(rs9807269),TAP2(rs56173814),ABCC4(rs113591676),SLC14A2(rs80185868)
GO:0097718	GOMF	disordered domain specific binding	pleio	0.0162802971	0.926605504587156	0.990196078431373	4	1764	32	1522	HSPA1A(rs1043620),CLTC(rs78680565),CTNNB1(rs62258384),NUMA1(rs193185747)
GO:0022842	GOMF	narrow pore channel activity	cause	-0.01348622	0.926605504587156	0.990196078431373	4	2487	19	3669	KCNK7(rs3814752),KCNK16(rs16891904),KCNK17(rs41273126),TMEM175(rs34884217)
GO:0106260	GOMF	DNA-DNA tethering activity	pleio	0.012681164	0.926605504587156	0.990196078431373	3	1765	5	4279	CTCF(rs7203742),PCBP2(rs12831185),AHDC1(rs75263743)
GO:0008499	GOMF	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	cause	-0.01192778	0.926605504587156	0.990196078431373	3	2488	12	4875	B3GNT3(rs113489070),B3GNT4(rs12870),B3GNT2(rs62148376)
GO:0010854	GOMF	adenylate cyclase regulator activity	cause	-0.01184956	0.926605504587156	0.990196078431373	3	2488	8	6120	GNAS(rs185799410),GNAZ(rs9612233),GRM7(rs75138586)
GO:0004177	GOMF	aminopeptidase activity	cause	-0.01153768	0.926605504587156	0.990196078431373	3	2488	40	4793	PEPD(rs60497719),KDM8(rs11645703),NPEPL1(rs41310841)
GO:0017116	GOMF	single-stranded DNA helicase activity	cause	-0.01053147	0.926605504587156	0.990196078431373	3	2488	23	5605	MCM8(rs16991615),MCM2(rs11718485),RFC2(rs178975)
GO:0006650	GOMF	glycerophospholipid metabolic process	cause	-0.0093823	0.926605504587156	0.990196078431373	3	2488	25	3996	PIK3C2A(rs36120454),PIKFYVE(rs143650449),PIK3CB(rs151267090)
GO:0008654	GOMF	phospholipid biosynthetic process	cause	-0.0093823	0.926605504587156	0.990196078431373	3	2488	25	6059	PIK3C2A(rs36120454),PIKFYVE(rs143650449),PIK3CB(rs151267090)
GO:0042287	GOMF	MHC protein binding	cause	-0.00932378	0.926605504587156	0.990196078431373	3	2488	41	2282	TAP2(rs56173814),MFAP3(rs114221071),CD8B2(rs62154001)
GO:0051864	GOMF	histone H3K36 demethylase activity	cause	-0.00835272	0.926605504587156	0.990196078431373	3	2488	10	118	KDM2B(rs28542596),RIOX1(rs758109),KDM8(rs11645703)
GO:0032452	GOMF	histone demethylase activity	pleio	0.00717429	0.926605504587156	0.990196078431373	3	1765	31	3915	KDM3A(rs115957730),KDM7A(rs117591750),RIOX1(rs10147070)
GO:0015750	GOMF	pentose transmembrane transport	cause	-0.0071196	0.926605504587156	0.990196078431373	2	2489	2	5447	SLC5A1(rs564299359),SLC5A3(rs118183140)
GO:0070003	GOMF	threonine-type peptidase activity	cause	-0.00620364	0.926605504587156	0.990196078431373	2	2489	19	4487	PSMB8(rs60507022),PSMB7(rs4838170)
GO:0080019	GOMF	alcohol-forming very long-chain fatty acyl-CoA reductase activity	pleio	0.004685066	0.926605504587156	0.990196078431373	2	1766	2	2991	FAR1(rs112537400),FAR1(rs72866521)
GO:0047894	GOMF	flavonol 3-sulfotransferase activity	cause	-0.00433853	0.926605504587156	0.990196078431373	2	2489	3	1160	SULT1A2(rs72622208),SULT1A1(rs376487988)
GO:0016668	GOMF	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	cause	-0.0041372	0.926605504587156	0.990196078431373	2	2489	12	5511	TXNRD2(rs4333017),NXN(rs144122991)
GO:0006690	GOMF	icosanoid metabolic process	cause	-0.00412194	0.926605504587156	0.990196078431373	2	2489	9	4990	PTGR2(rs146621337),CYP4F2(rs3093226)
GO:0005021	GOMF	vascular endothelial growth factor receptor activity	pleio	0.00373734	0.926605504587156	0.990196078431373	2	1766	7	1155	PDGFRA(rs185064333),KDR(rs73234301)
GO:0008353	GOMF	RNA polymerase II CTD heptapeptide repeat kinase activity	pleio	0.003724416	0.926605504587156	0.990196078431373	2	1766	10	4945	CDK7(rs28710781),MAPK1(rs138649538)
GO:0030552	GOMF	cAMP binding	pleio	0.00361314	0.926605504587156	0.990196078431373	2	1766	24	2183	PDE10A(rs11758737),PDE10A(rs11758737)
GO:0004735	GOMF	pyrroline-5-carboxylate reductase activity	cause	-0.00322598	0.926605504587156	0.990196078431373	2	2489	4	3832	PYCR1(rs181984777),NOXRED1(rs12101153)
GO:0097367	GOMF	carbohydrate derivative binding	pleio	3.4479914629	0.935185185185185	0.990196078431373	233	1535	2273	4922	RAB5B(rs705699),ERBB3(rs7297175),CAMK2B(rs62459111),LYVE1(rs11042892),KALRN(rs529967),CDK2(rs2069408),LRP1(rs11172113),PPCDC(rs4886649),DGKB(rs7800729),FAM20C(rs142807746),MYO1C(rs2286872),COL11A1(rs2061705),MYO1D(rs56406939),SULF2(rs1889174),AARSD1(rs7218454),NOLC1(rs7897),CAMK1D(rs7905192),CILK1(rs222455),ABCC2(rs79231974),NEK8(rs12952249),ULK3(rs2290573),NDUFA13(rs7252888),LIPI(rs914111),AOC1(rs1049748),RIOK3(rs9957219)
GO:0030554	GOMF	adenyl nucleotide binding	pleio	2.4411977689	0.935185185185185	0.990196078431373	177	1591	1635	2641	ERBB3(rs7297175),CAMK2B(rs62459111),KALRN(rs529967),CTBP2(rs7099361),CDK2(rs2069408),DGKB(rs7800729),FAM20C(rs142807746),MYO1C(rs2286872),MYO1D(rs56406939),FMO1(rs28741369),AARSD1(rs7218454),NOLC1(rs7897),CAMK1D(rs7905192),CILK1(rs222455),FMO4(rs16864387),ABCC2(rs79231974),RNLS(rs1536252),NEK8(rs12952249),ULK3(rs2290573),NDUFA13(rs7252888),RIOK3(rs9957219),HSPD1(rs2564384),DGKH(rs7319315),MYO1A(rs4759272),EPHA5(rs72641049)
GO:0055085	GOMF	transmembrane transport	cause	-1.976604461	0.935185185185185	0.990196078431373	168	2323	1134	6022	SLC39A8(rs13107325),GABRA1(rs980791),ANO5(rs6483833),ATP2B2(rs58289070),PIEZO1(rs9925171),SLC45A4(rs2304281),SLC35A1(rs2300905),KCNH7(rs4664473),GRID1(rs2664401),SLC44A2(rs8107037),CACNA2D3(rs35229421),SLC26A9(rs7555534),SLC12A5(rs9074),KCND3(rs197422),SLC2A12(rs965652),CATSPER2(rs2447216),ASIC4(rs4674407),SLC2A2(rs73169730),ATP13A4(rs1915570),GRIN2B(rs7134291),CACNB2(rs77952637),CNGB3(rs1348143),KCNH8(rs6551230),TMEM120B(rs2720030),GABRG1(rs4572913)
GO:0098655	GOMF	monoatomic cation transmembrane transport	cause	-1.148520382	0.935185185185185	0.990196078431373	103	2388	649	2597	SLC39A8(rs13107325),ATP2B2(rs58289070),PIEZO1(rs9925171),SLC45A4(rs2304281),KCNH7(rs4664473),CACNA2D3(rs35229421),SLC12A5(rs9074),KCND3(rs197422),CATSPER2(rs2447216),ASIC4(rs4674407),ATP13A4(rs1915570),GRIN2B(rs7134291),CACNB2(rs77952637),CNGB3(rs1348143),KCNH8(rs6551230),RYR3(rs35945042),RYR2(rs2819742),TRPC4AP(rs6060194),SLC10A2(rs16961271),SCN8A(rs115692430),KCNC2(rs11180344),CNNM4(rs55674661),SLC5A11(rs8058764),ATP2B2(rs4684700),MCOLN1(rs11880842)
GO:0008152	GOMF	metabolic process	cause	-0.995063157	0.935185185185185	0.990196078431373	91	2400	652	1701	EIF4E3(rs114113354),TARS2(rs7553867),ABHD17C(rs117422098),UCKL1(rs76766334),CPT1C(rs721885),DPM1(rs2426213),MAGI3(rs6537792),ACSF2(rs4794148),COQ5(rs755549),SLC27A4(rs9695920),DFFB(rs72848469),AGO2(rs7009635),EIF2S2(rs6142099),BRF1(rs7145525),PDHB(rs7644348),DLG2(rs919667),HYPK(rs654276),ZCCHC4(rs56203712),GNE(rs4878648),GTF3C4(rs3851546),CALR3(rs12461149),GSS(rs6088658),DCLRE1B(rs11552449),EIF5A2(rs2271998),XRCC3(rs3212038)
GO:0051606	GOMF	detection of stimulus	pleio	0.1333039138	0.935185185185185	0.990196078431373	16	1752	483	5113	OR2C1(rs1228348),OR1E2(rs769431),PKD1L3(rs12926905),OR11H4(rs17277270),OR3A3(rs227787),OR4D1(rs12602205),TAS2R14(rs72477460),TAS2R14(rs72477460),TAS2R30(rs72477460),TAS2R43(rs72477460),TAS2R43(rs72477460),OR13D1(rs13294411),TAS2R19(rs75356565),TAS2R31(rs139069360),OR5AR1(rs56067375),OR9G1(rs78340277)
GO:0016779	GOMF	nucleotidyltransferase activity	pleio	0.103835873	0.935185185185185	0.990196078431373	13	1755	151	5331	TERF2(rs72797157),PCYT1A(rs17852687),OASL(rs3213545),POLR3F(rs6111979),RPAP1(rs1200353),CRCP(rs34711061),TERF2(rs12927133),TIPARP(rs184695),NMNAT2(rs4652800),MED21(rs79030980),TENT2(rs62365229),PARP12(rs146986883),YRDC(rs7686)
GO:0015171	GOMF	amino acid transmembrane transporter activity	cause	-0.08929587	0.935185185185185	0.990196078431373	13	2478	100	2578	GRIN2B(rs7134291),SLC17A6(rs7395002),GRIA1(rs143976352),GRIK3(rs822856),SFXN3(rs807049),SLC17A7(rs73931783),SLC32A1(rs6128821),SLC16A10(rs62421925),SLC1A3(rs3733811),SLC7A9(rs73035385),SLC22A4(rs3828671),GRIA4(rs188294923),SERINC5(rs529718970)
GO:0003333	GOMF	amino acid transmembrane transport	cause	-0.08929587	0.935185185185185	0.990196078431373	13	2478	100	3691	GRIN2B(rs7134291),SLC17A6(rs7395002),GRIA1(rs143976352),GRIK3(rs822856),SFXN3(rs807049),SLC17A7(rs73931783),SLC32A1(rs6128821),SLC16A10(rs62421925),SLC1A3(rs3733811),SLC7A9(rs73035385),SLC22A4(rs3828671),GRIA4(rs188294923),SERINC5(rs529718970)
GO:0140828	GOMF	metal cation:monoatomic cation antiporter activity	cause	-0.06274259	0.935185185185185	0.990196078431373	9	2482	42	3146	SLC9A9(rs1900642),SLC17A6(rs7395002),SLC24A3(rs4814882),SLC9A9(rs765723),SLC41A1(rs1772159),SLC17A7(rs73931783),SLC24A3(rs8124502),SLC4A8(rs11611519),GHITM(rs74320402)
GO:0008238	GOMF	exopeptidase activity	cause	-0.057741176	0.935185185185185	0.990196078431373	8	2483	104	4312	SCRN2(rs878295),PEPD(rs60497719),CTSA(rs7270170),CPD(rs8077185),KDM8(rs11645703),AGBL4(rs61787583),NPEPL1(rs41310841),DPP10(rs746710)
GO:0008186	GOMF	ATP-dependent activity, acting on RNA	pleio	0.04899928	0.935185185185185	0.990196078431373	7	1761	79	5562	DHX38(rs30433),DDX39B(rs114751021),DDX52(rs76047503),MOV10(rs138400277),DHX58(rs76296207),DHX40(rs140264230),DDX47(rs61913644)
GO:0052866	GOMF	phosphatidylinositol phosphate phosphatase activity	pleio	0.046401363	0.935185185185185	0.990196078431373	7	1761	30	797	MTMR3(rs2074204),INPP5D(rs138481198),FIG4(rs141420788),INPP4A(rs12477925),PIKFYVE(rs55788115),INPP5B(rs4653332),INPPL1(rs529204687)
GO:0030332	GOMF	cyclin binding	cause	-0.042704388	0.935185185185185	0.990196078431373	7	2484	34	4831	CDK5RAP3(rs72823513),HDAC3(rs56221992),USP2(rs12285901),CIZ1(rs79081433),GAK(rs116234163),CDKN1B(rs36228498),CRABP2(rs4387174)
GO:0017046	GOMF	peptide hormone binding	pleio	0.03342646	0.935185185185185	0.990196078431373	6	1762	50	6363	AVPR1A(rs1042615),PTH2R(rs1598138),GIPR(rs73054338),ACVR1(rs140637899),PTH2R(rs115708961),PIK3R1(rs77119174)
GO:0016903	GOMF	oxidoreductase activity, acting on the aldehyde or oxo group of donors	pleio	0.027358806	0.935185185185185	0.990196078431373	5	1763	49	5353	RDH11(rs78141625),FAR1(rs112537400),ALDH5A1(rs114422378),ALDH1L2(rs7311981),FAR1(rs72866521)
GO:0030275	GOMF	LRR domain binding	cause	-0.02688261	0.935185185185185	0.990196078431373	5	2486	16	4208	MRTFA(rs5757946),ROBO1(rs112942203),PMF1(rs1052067),ROBO1(rs79796155),ZXDC(rs777515)
GO:0016763	GOMF	pentosyltransferase activity	pleio	0.022027423	0.935185185185185	0.990196078431373	5	1763	54	1482	GXYLT2(rs185208766),TIPARP(rs184695),LARGE2(rs10838532),UPP2(rs79729187),PARP12(rs146986883)
GO:0047617	GOMF	fatty acyl-CoA hydrolase activity	cause	-0.01923452	0.935185185185185	0.990196078431373	4	2487	24	1597	ACOT2(rs10140438),ACOT4(rs4899473),ACOT6(rs7143627),ACOT8(rs55931834)
